"id","label"
"odg","odg"
"odi","odi"
"jpg","jpg"
"png","png"
"pdf","pdf"
"rtf","rtf"
"odt","odt"
"doc","doc"
"docx","docx"
"ods","ods"
"xls","xls"
"xlsx","xlsx"
"odp","odp"
"ppt","ppt"
"pptx","pptx"
"odc","odc"
"vsd","vsd"
"zip","zip"
