ID_ORGANIGRAMME,DATE_FIN,DATE_DEBUT,DATE_VERROU,LABEL,DELETED,UTILISATEUR_VERROU,ID_PARENT_ENTITE,ID_PARENT_UNITE,ID_PARENT_INSTITUTION,TYPE,FUNCTION_READ,NOR_DIRECTION
"50000870",null,"06-05-04T02:00:000",null,"Direction des sys. d'inf. et de com.",0,null,"50000632",null,null,"DIR",null,"{\"ID\":\"50000632\",\"NOR\":\"G\"};"
"50000871",null,"06-05-04T02:00:000",null,"Inspection Gale de l'Admin. (Intérieur)",0,null,"50000632",null,null,"DIR",null,"{\"ID\":\"50000632\",\"NOR\":\"I\"};"
"50000872",null,"06-05-04T02:00:000",null,"Dir. gale de la gendarmerie nationale",0,null,"50000632",null,null,"DIR",null,"{\"ID\":\"50000632\",\"NOR\":\"J\"};"
"50000889",null,"06-09-12T02:00:000",null,"Secrétariat général (Economie)",0,null,"50000507",null,null,"DIR",null,"{\"ID\":\"50000507\",\"NOR\":\"P\"};"
"50000946",null,"07-02-09T01:00:000",null,"Bureau du cabinet MAE",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"C\"};"
"50000947",null,"07-02-09T01:00:000",null,"Dir. générale de l'administration MAE",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"A\"};"
"50000948",null,"07-06-04T02:00:000",null,"Dir. Fr étranger et étrangers en France",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"F\"};"
"50000949",null,"07-02-09T01:00:000",null,"Direction des affaires juridiques MAE",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"J\"};"
"50000950",null,"07-02-09T01:00:000",null,"Service du Protocole",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"P\"};"
"50000951",null,"07-02-09T01:00:000",null,"Haut Fonctionnaire Corr. de Déf et Séc.",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"O\"};"
"50000952",null,"07-02-09T01:00:000",null,"Dir. Gale de la Coop. Internat. et Dév.",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"G\"};"
"50000953",null,"07-02-09T01:00:000",null,"Direction des Archives et de la Doc.",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"D\"};"
"50000954",null,"07-02-13T01:00:000",null,"DGDDI",0,null,"50013998",null,null,"DIR",null,"{\"ID\":\"50013998\",\"NOR\":\"D\"};"
"50000955",null,"07-02-13T01:00:000",null,"Service des retraites de l'Etat",0,null,"50013998",null,null,"DIR",null,"{\"ID\":\"50013998\",\"NOR\":\"W\"};"
"50000962",null,"07-01-02T01:00:000",null,"Mission DPDD",0,null,null,"50000983",null,"AUT",null,null
"50000963",null,"07-01-02T01:00:000",null,"Mission qualité de la norme",0,null,null,"50000983",null,"AUT",null,null
"50000984",null,"07-02-08T01:00:000",null,"Bureau du Cab. Ecologie",0,null,"50000976",null,null,"DIR",null,"{\"ID\":\"50000976\",\"NOR\":\"C\"};"
"50000987",null,"07-02-08T01:00:000",null,"CGEDD (Conseil gal Envir & Dev durable)",0,null,"50000976",null,null,"DIR",null,"{\"ID\":\"50000976\",\"NOR\":\"V\"};"
"50001963",null,"07-06-08T02:00:000",null,"Secrétariat général (BCR)",0,null,"50013998",null,null,"DIR",null,"{\"ID\":\"50013998\",\"NOR\":\"P\"};"
"50001964",null,"07-06-08T02:00:000",null,"IGF",0,null,"50013998",null,null,"DIR",null,"{\"ID\":\"50013998\",\"NOR\":\"N\"};"
"50001965",null,"10-03-25T01:00:000",null,"OBSOLETE DPAEP (BCR)",0,null,"50013998",null,null,"DIR",null,"{\"ID\":\"50013998\",\"NOR\":\"P\"};"
"50001966",null,"07-06-08T02:00:000",null,"DAJ (BCR)",0,null,"50013998",null,null,"DIR",null,"{\"ID\":\"50013998\",\"NOR\":\"M\"};"
"50001967",null,"07-06-08T02:00:000",null,"Contrôle gal éco. et fin (BCR)",0,null,"50013998",null,null,"DIR",null,"{\"ID\":\"50013998\",\"NOR\":\"U\"};"
"50001968",null,"10-06-23T02:00:000",null,"SG Ht fonctionnaire défense (BCR)",0,null,null,"50001963",null,"AUT",null,null
"50001972",null,"07-06-08T02:00:000",null,"DGCIS (MEDAD)",0,null,"50000976",null,null,"DIR",null,"{\"ID\":\"50000976\",\"NOR\":\"I\"};"
"50001976",null,"07-06-08T02:00:000",null,"DARQSI (Economie)",0,null,"50000507",null,null,"DIR",null,"{\"ID\":\"50000507\",\"NOR\":\"Q\"};"
"50001991",null,"07-06-08T02:00:000",null,"IGAENR (ESR)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"I\"};"
"50002010",null,"10-11-24T01:00:000",null,"DSS (SCS)",0,null,"50005038",null,null,"DIR",null,"{\"ID\":\"50005038\",\"NOR\":\"S\"};"
"50002013",null,"10-11-29T01:00:000",null,"Sec. gl à l'immigrat° & intégrat° (IOC)",0,null,"50000632",null,null,"DIR",null,"{\"ID\":\"50000632\",\"NOR\":\"V\"};"
"50003307",null,"10-12-13T01:00:000",null,"Dir° de l'immigration",0,null,null,"50002013;50002013",null,"AUT",null,null
"50002011",null,"10-12-13T01:00:000",null,"Comité interm contrôle immigrat° (IOC)",0,null,null,"50003307",null,"AUT",null,null
"50002014",null,"07-06-08T02:00:000",null,"Dir° accueil, intégr & citoyenneté (IOC)",0,null,null,"50002013",null,"AUT",null,null
"50002020",null,"10-12-13T01:00:000",null,"Ss-dir accès à la nationalité (IOC)",0,null,null,"50002014",null,"AUT",null,null
"50002027",null,"10-12-13T01:00:000",null,"Service de l'asile (IOC)",0,null,null,"50003307",null,"AUT",null,null
"50002032",null,"07-06-14T02:00:000",null,"Secrétariat général (Min ESR)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"G\"};"
"50002033",null,"07-06-14T02:00:000",null,"Direction générale RH (Min. ESR.)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"H\"};"
"50002037",null,"07-06-14T02:00:000",null,"Direction de l'encadrement (Min. ESR)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"D\"};"
"50002040",null,"07-06-14T02:00:000",null,"Dir. affaires financières (Min. ESR)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"F\"};"
"50002043",null,"07-06-14T02:00:000",null,"Dir. affaires juridiques (Min. ESR)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"J\"};"
"50002046",null,"07-06-14T02:00:000",null,"Dir. éval, prospect et perf. (Min. ESR)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"P\"};"
"50002050",null,"07-06-14T02:00:000",null,"D. relat. eur, internat, coop (Min ESR)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"C\"};"
"50002053",null,"07-06-14T02:00:000",null,"Serv action admin., modernis. (Min ESR)",0,null,"50000940",null,null,"DIR",null,"{\"ID\":\"50000940\",\"NOR\":\"A\"};"
"50002058",null,"07-06-19T02:00:000",null,"Organismes de recherche (Min. ESR)",0,null,null,"50001266",null,"AUT",null,null
"50002084",null,"07-05-30T02:00:000",null,"Dir. de la sécurité sociale (Min. BCR)",0,null,"50013998",null,null,"DIR",null,"{\"ID\":\"50013998\",\"NOR\":\"S\"};"
"50002160",null,"07-07-16T02:00:000",null,"Sous-dir. corps préfectoral-SDCPAC",0,null,null,"50001285",null,"AUT",null,null
"50002362",null,"07-08-23T02:00:000",null,"Régulation de l'énergie",0,null,"50002357",null,null,"DIR",null,"{\"ID\":\"50002357\",\"NOR\":\"E\"};"
"50002366",null,"10-12-13T01:00:000",null,"OFII (IOC)",0,null,null,"50003307",null,"AUT",null,null
"50002370",null,"07-08-24T02:00:000",null,"Service opérateurs et ressources (ARCEP)",0,null,"50002368",null,null,"DIR",null,"{\"ID\":\"50002368\",\"NOR\":\"L\"};"
"50002383",null,"07-08-28T02:00:000",null,"Coll. terr. de la Rép. (Département)",0,null,"50002382",null,null,"DIR",null,"{\"ID\":\"50002382\",\"NOR\":\"D\"};"
"50002384",null,"07-08-28T02:00:000",null,"Coll. terr. de la Rép. (Région)",0,null,"50002382",null,null,"DIR",null,"{\"ID\":\"50002382\",\"NOR\":\"R\"};"
"50002385",null,"07-08-28T02:00:000",null,"Coll. terr. de la Rép. (Autre)",0,null,"50002382",null,null,"DIR",null,"{\"ID\":\"50002382\",\"NOR\":\"C\"};"
"50002482",null,"07-10-08T02:00:000",null,"Dir. circulation aérienne",0,null,null,"50001136",null,"AUT",null,null
"50002486",null,"07-10-17T02:00:000",null,"Sous-direction du droit civil (Justice)",0,null,null,"50001088",null,"AUT",null,null
"50002487",null,"07-10-17T02:00:000",null,"Sous-dir. prof. jud. et jurid. (Justice)",0,null,null,"50001088",null,"AUT",null,null
"50002508",null,"07-10-25T02:00:000",null,"Direction CNIL",0,null,"50002507",null,null,"DIR",null,"{\"ID\":\"50002507\",\"NOR\":\"A\"};"
"50002510",null,"07-10-25T02:00:000",null,"Direction Cour des comptes",0,null,"50002509",null,null,"DIR",null,"{\"ID\":\"50002509\",\"NOR\":\"P\"};"
"50002533",null,"07-11-06T01:00:000",null,"Concours (DGAFP)",0,null,null,"50001912",null,"AUT",null,null
"50002534",null,"07-11-06T01:00:000",null,"Mesures normatives (DGAFP)",0,null,null,"50001912",null,"AUT",null,null
"50002535",null,"07-11-06T01:00:000",null,"Mesures individuelles (DGAFP)",0,null,null,"50001912",null,"AUT",null,null
"50002536",null,"07-11-06T01:00:000",null,"Contrôle final textes (DGAFP)",0,null,null,"50001912",null,"AUT",null,null
"50002546",null,"07-11-06T01:00:000",null,"Concours (DGAFP)",0,null,null,"50001442",null,"AUT",null,null
"50002547",null,"07-11-06T01:00:000",null,"Mesures normatives (DGAFP)",0,null,null,"50001442",null,"AUT",null,null
"50002548",null,"07-11-06T01:00:000",null,"Mesures individuelles (DGAFP)",0,null,null,"50001442",null,"AUT",null,null
"50002549",null,"07-11-06T01:00:000",null,"Contrôle final textes (DGAFP)",0,null,null,"50001442",null,"AUT",null,null
"50002683",null,"08-01-10T01:00:000",null,"Président CSA",0,null,"50002682",null,null,"DIR",null,"{\"ID\":\"50002682\",\"NOR\":\"P\"};"
"50002684",null,"08-01-10T01:00:000",null,"Collège CSA",0,null,"50002682",null,null,"DIR",null,"{\"ID\":\"50002682\",\"NOR\":\"C\"};"
"50002757",null,"08-02-20T01:00:000",null,"Décorations - Sanctions",0,null,"50000764",null,null,"DIR",null,"{\"ID\":\"50000764\",\"NOR\":\"R\"};"
"50002833",null,"06-05-04T02:00:000",null,"Section de l'administration",0,null,"50000582",null,null,"DIR",null,"{\"ID\":\"50000582\",\"NOR\":\"X\"};"
"50003057",null,"10-11-19T01:00:000",null,"Centre national de gestion (CNG)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"N\"};"
"50003082",null,"08-05-27T02:00:000",null,"Lois (Conseil constitutionnel)",0,null,"50002907",null,null,"DIR",null,"{\"ID\":\"50002907\",\"NOR\":\"L\"};"
"50000989",null,"11-01-06T01:00:000",null,"Direction ressources humaines (SG-DRH)",0,null,null,"50000991",null,"AUT",null,null
"50000990",null,"07-02-08T01:00:000",null,"BDC "Grenelle"",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"C\"};"
"50000998",null,"07-02-08T01:00:000",null,"DGITM (Dir Gén Infrastr, Transport, Mer)",0,null,"50000976",null,null,"DIR",null,"{\"ID\":\"50000976\",\"NOR\":\"T\"};"
"50000992",null,"11-01-06T01:00:000",null,"Infrastructures de transport (DGITM-DIT)",0,null,null,"50000998",null,"AUT",null,null
"50000993",null,"07-02-08T01:00:000",null,"DSCR (Délég sécur et circul routière)",0,null,"50000976",null,null,"DIR",null,"{\"ID\":\"50000976\",\"NOR\":\"S\"};"
"50000994",null,"07-02-08T01:00:000",null,"DGAC (Direction Gén. Aviation Civile)",0,null,"50000976",null,null,"DIR",null,"{\"ID\":\"50000976\",\"NOR\":\"A\"};"
"50000995",null,"11-01-06T01:00:000",null,"Recherche Innovation (CGDD-DRI)",0,null,null,"50000835",null,"AUT",null,null
"50000996",null,"11-01-06T01:00:000",null,"Observations & Stats (CGDD-SOeS)",0,null,null,"50000835",null,"AUT",null,null
"50000997",null,"07-02-08T01:00:000",null,"Serv. Pilotage & évolut° des services",0,null,null,"50000991",null,"AUT",null,null
"50001004",null,"07-02-08T01:00:000",null,"Dir du Transport aérien (DGAC-DTA)",0,null,null,"50000994",null,"AUT",null,null
"50001006",null,"07-02-08T01:00:000",null,"Dir. Sécurité Aviat° civile (DGAC-DSAC)",0,null,null,"50000994",null,"AUT",null,null
"50001009",null,"07-02-09T01:00:000",null,"Sec. Etat coopération et francophonie",0,null,"50000937",null,null,"DIR",null,"{\"ID\":\"50000937\",\"NOR\":\"S\"};"
"50001010",null,"07-02-12T01:00:000",null,"Dir. ressources humaines MAE",0,null,null,"50000947",null,"AUT",null,null
"50001011",null,"07-02-12T01:00:000",null,"Dir. affaires financières MAE",0,null,null,"50000947",null,"AUT",null,null
"50001012",null,"07-02-12T01:00:000",null,"Serv. affaires juridiques internes MAE",0,null,null,"50000947",null,"AUT",null,null
"50001021",null,"07-02-13T01:00:000",null,"DAJ (Economie)",0,null,"50000507",null,null,"DIR",null,"{\"ID\":\"50000507\",\"NOR\":\"M\"};"
"50001022",null,"07-02-13T01:00:000",null,"IGF (Economie)",0,null,"50000507",null,null,"DIR",null,"{\"ID\":\"50000507\",\"NOR\":\"N\"};"
"50001023",null,"07-02-13T01:00:000",null,"INSEE (Economie)",0,null,"50000507",null,null,"DIR",null,"{\"ID\":\"50000507\",\"NOR\":\"S\"};"
"50001024",null,"07-02-13T01:00:000",null,"Contrôle gal éco et financier (Economie)",0,null,"50000507",null,null,"DIR",null,"{\"ID\":\"50000507\",\"NOR\":\"U\"};"
